,id,tweet,wildan,denise,angga,majority
537,18448,ayoo vaksinðŸ‘ðŸ»  https://t.co/QmjAl36ZkQ,1,1,1,1
538,18889,Puji Tuhan hari ini sudah vaksin dosis 1. Mudah2an sehat2 dan dengan vaksin covid ini bisa segera teratasi.,1,1,1,1
539,17387,"tadi serumah pada vaksin semua, aku bangun tidur kosplei jadi wartawan nanyain ke orang rumah gimana efeknya",1,1,1,1
540,18842,"Hr ni slesai vaksin covid ke2 pdhl dulu anti g mw vaksin ðŸ¤­. Rasane sneng akhirx slesai jga n pastix Q tdk akan kena ceramah mbak ni lagi ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£. Km sepertix cocok jdi duta vaksin krn dr keluarga, tmen ampe tetangga km debatin u/ segera vaksin. I LOVE U @AndienRifianis ðŸ¥³ðŸ¥³",1,1,1,1
541,15811,Ajaib banget gw bener bener ga mampu mencerna ada dokter bicara kerja keras Menteri yg vaksin warganya jadi barang jualan.   Bangsa ini beneran ambrol buyar total ya karena penjilat macam @iic_a ini dibiarkan jadi bunyi bunyian.,-1,-1,-1,-1
542,15618,"udah ada solusi dikasih vaksin gratis. eh..... si vaksin yg disalah2in. tapi ngeluh covid gak selesai2, terus ngebandingin sm negara lain yg udah pada nonton konser &amp",1,1,1,1
543,17399,happy krn 11 rekan kerja hari ini udah kebagian vaksin ðŸ¥°ðŸ¥°ðŸ¥°,1,1,1,1
544,20283,Berharap bisa bertahan at least sampe vaksin kedua minggu depan,1,1,1,1
545,15713,Tapi kalo udah PCR sama vaksin gimana??? :)),0,0,0,0
546,16004,"Abis liat berita ibu2 ga boleh naik pesawat karna blm vaksin, padahal suaminya lagi meninggal. Harusnya kalo vaksin dijadikan syarat administrasi atau hal lain, ya kudunya semua penduduk udah dapet hak vaksin. Wong belum merata kok udah bikin aturan blablabla. Aneh.. ðŸ˜’",-1,-1,-1,-1
547,17860,ternyata ngene efek e vaksin?,0,0,0,0
548,18482,siapa yg udh dapet no urut vaksin tapi lg sakit flu trs gaboleh ikut vaksin angkat tangan ðŸ‘†ðŸ»ðŸ˜Œ,0,0,0,0
549,19870,"@dinkesJKT Asslmkm Admin saya tinggal di Cipayung, mhn info apkh hari ini Sabtu dan besok Minggu ada jadwal vaksin dan lokasinya dimana trima kasih",0,0,0,0
550,15215,Btw ada info vaksin COVID-19 untuk ibu hamil ga ya? Yg udah berhasil vaksin atas rekomendasi SpOg nya mungkin bisa share?,0,0,0,0
551,18839,@txtdrbekasi info vaksin lagi nih. yg ini harus antigen dlu h-1 yaaakðŸ˜Š  https://t.co/ZiiXRUzOKK,1,1,1,1
552,17042,@KemenkesRI datanya penerima vaksin diintegrasikan dong dengan data @ccdukcapil @dukcapil_jateng  @KemensosRI aja datanya integrated dengan data dukcapil. masak ini yang urusan dengan nyawa malah tidak terintegrasi. pripun meniko Pak @jokowi,0,0,0,0
553,19181,Perkembangan Vaksin Hari ini di Gelora 10 Nopember @e100ss  Dari antri depan gelora sampe antri vaksin slesai pas 1 Jam. Memang Rame tapi termasuk cepat.  https://t.co/ntubM62rF0,1,1,1,1
554,16157,"Demi apapun, Sertifikat Vaksin sekarang jadi Kartu sakti bagi rakyat negeri ini. miris sekalii. lo ga bawa kartu vaksin lo ga bisa kemana manaaa. sakitt ðŸ˜­",-1,-1,-1,-1
555,19352,mau vaksin di kota orang susah banget â˜¹ï¸,0,0,0,0
556,15549,"Singapore menjadikan Covid sebagai Flu biasa.  Di China berita tentang Covid di larang. Di ...... Covid dijadikan ladang bisnis untuk jualan vaksin dan obat, di tambah lg berita tntng Covid sgt bar-bar..  Menghilangkan Covid dinegeri ini susah karena belum bnyak yg untung hehe",-1,-1,-1,-1
557,17203,Vaksin dok? Adakah utk varian tertentu juga? Konon katanya vaksin A utk varian A....,0,0,0,0
558,20066,"Yuk lawan bareng-bareng pandemi ini, dengan ikhtiar sebisa mungkin di rumah aja, prokes dan vaksin buat yg ada kesempatan vaksin.   Saling jaga yaa ðŸ¤ŽðŸ¤Ž",1,1,1,1
559,16595,Butuh asupan vaksin orang tua kek nya ini mag,1,1,1,1
560,18920,Gaes kalian sebelum di vaksin cek kesahatan dulu engga?,0,0,0,0
561,16219,ayo cepat sembuh biar bisa vaksin :),1,1,1,1
562,18703,"Apa yg dulu diliat di tv, skr ngerasain sendiri.  Menyalahkan, menyangkal, hingga akhirnya harus menerima. Namun masih tetap was2, khawatir, krn virus nya belum prg gt aja. Yg udah ngikutin prokes aja masih tertular. Yg udah vaksin lengkap pun masih bisa tertular. Apalagi yg abai",1,1,1,1
563,18936,Siang kak @BanggaSurabaya maaf mengganggu....saya dan ayah saya habis vaksin di G10N hari pertama saya sudah dapet SMS...  Nah untuk yang ayah ku kayaknya ndak dikasih nomer telpon..... Apakah ada cara lain untuk mengecek jadwal vaksin ke2 nya...... Dan lihat sertifikat vaksinnya,0,0,0,0
564,19158,"Namun demikian yg namanya Virus , seganas apapun muatannya tentu pasti ada lawan dan penangkalnya , kita tunggu saja kedatangan Vaksin lainnya dari negara barat , kt yakin mrk sdh punya Vaksin penangkal jenis Delta dab Kappa , tak perlu kt sebutkan namanya yg jelas dari AS dan UK",0,0,0,0
565,20140,"Jadi, waktu tgl 3 uda mau vaksin, pas screening nya ditanya sama nakes nya punya riwayat asma ga? Kujawab punya, dan akhir2 ini sering kambuh. Disuruhlah aku minta surat dokter Sp.P Gagal deh vaksin hari itu",0,0,0,0
566,17635,"Rakyat gak mau pakai masker, gak mau vaksinasi, gak mau jaga jarak dll itu gak cuma di negara kita. Di negara orang juga begitu. Bedanya, di negara lain akhirnya Covid bisa ditekan karena pemimpinnya benar2 bekerja. Berpikir adalah salah satu pekerjaan terberat pemimpin.",-1,-1,-1,-1
567,18567,"â€œTerus semangat, jaga jarak dan pakai masker karena Covid-19 masih ada di sekitar kita. Sayangi keluarga sayangi saudara, sayangi teman-teman kita""*  #TambahTitikPenyekatan Tingkatkan Gerai Vaksinasi  https://t.co/5NUAmOp5Tj",1,1,1,1
568,15243,"Mbayangin bisa masuk apotek Kimia Farma utk vaksin dengan mudah, tanpa antre, eh, ini malah disuruh beli. Abis ini pakai buzzer buat promoin beli vaksin. Wes wes...",-1,-1,-1,-1
569,15986,"Sepupuku kemarin ngga percaya covid, jalanÂ² main mulu, ngga mau vaksin. Eh sekarang ikutan kena covid wkwkwkwk. Tadinya gamau ketawa, tapi ish orangÂ² indo kenapa si kudu njeblos ke jurang dulu baru mau dibilangin",0,1,0,0
570,20085,Punya orang tua yang pro vaksin adalah privilege,1,1,1,1
571,15283,"Negara lain vaksin gratis deh untuk seluruh warganya, lah kita kenapa harus beli coba???",-1,-1,-1,-1
572,17207,"Pemberian vaksin merupakan salah satu investasi kesehatan yang paling murah karena terbukti dapat mencegah dan mengurangi angka kesakitan, kecacatan, dan kematian akibat suatu penyakit.",1,1,1,1
573,15216,Sertifikat Vaksin Berasa kayak ijazah Penting banget skrang  Kira kira bisa di gadein gak ? ðŸ˜…,0,-1,-1,-1
574,17195,"masalah utama kita tuuuu bukan covidnya, tp orang-orangnya.   yang ga percaya covid lah, gamau vaksin lah, yang gak patuh prokeslah, yang dana covid dikorupsi lah. kalo ga ada itu semua, mau mutasi gimana pun, insha Allah dampaknya ga terlalu gede ga si. tau daaah. pengen beraaak",-1,0,-1,-1
575,16177,"Wa sudah sampai pada kesimpulan semua orang setidaknya akan kena covid-19 sekali seumur hidup, mau sebaik apapun prokesnya. Jadi yang ga percaya covid, tunggu aja kena dan rasakan sendiri.   Makanya vaksin sebelum kena, biar ga lewat pas saatnya kena.",1,1,1,1
576,20136,"Tapi ternyata ada temen juga punya asma yg kambuhnya juga lagi sering, pas screening sama nakes nya ga ditanyain dong punya riwayat asma atau ga, jadi lolos lah doi buat vaksin. Ternyata bisa beda2 gitu ya proses screening nya :)",0,0,0,0
577,15989,"Sepupu gue punya degree in husbandry..... Ga percaya covid ada, terus nyumpahin yg vaksin kenapa2. She is dumb... And also titisan dakjal..",0,1,0,0
578,15398,"Kimia farma mulai jualan dan melayani vaksin gotong royong guys, dalihnya percepatan herd immunity. Aslinya mah cuan cuan cuan. 2x vaksin + jasa vaksinasi, pake Sinopharm  https://t.co/as16E1oNkF",-1,-1,-1,-1
579,16292,"Sebenernya ini bukan polemik baru sih, karena permasalahan ini udah muncul sejak beberapa bulan yg lalu ketika wacana vaksin astrazaneca baru akan digunakan dalam jajaran amunisi vaksin yg pemerintah gencarkan dalam program vaksinasinya.",0,0,0,0
580,17238,"Gua vaksin pertama di tanggal 26 Juni, dan bakal vaksin ke 2 di 24 Juli. Vaksinnya pakai Sinovac. After vaksin disaat temen gua bergejala, gua sama sekali ngga ngerasa apa-apa, kecuali ngantuk.",1,0,1,1
581,18664,"Dengan banyaknya yang Vaksin,  InshaAllah akan semakin cepat terwujud kekebalan imunitas kelompok..  https://t.co/rt5WyYfHlc",1,1,1,1
582,19150,Sudah vaksin pertama. Alhamdulillah. Welcome to clan sinovac @setiani_nur,1,0,1,1
583,25444,"Di keluargaku sikapnya beda2. Semua percaya ada covid. Tp menyikapinya beda2. Ada yg taat prokes, ada yg engga, ada yg mau vaksin, ada yg engga, pdhl nonton berita semuanya, jg kdg Aku jelasin. Tp sikapnya ya kaya gitu. Trs apa Aku marah2? Engga. Aku milih mendoakan biar sehat2.",0,1,0,0
584,22489,Mama : percaya gak percaya covid Me : Besok mama vaksin ke 2 ma siapa? Mama : Sendiri Me : Temen2 geng mama sekomplek kemarin vaksin pertama bareng kemana? Mama : Pd positif covid pdhal dak vaksin pertama. Me : Masih gak percaya covid? Mama : ðŸ˜…ðŸ˜… Me : ðŸ˜‘ðŸ˜‘,1,1,1,1
585,25964,Punya budhe suka banget sebar hoax covid n vaksin,0,0,0,0
586,23638,"Yuk vaksin yuk.. biar sehat ðŸ¥° #rajagoyang #egytabahar #maueksis #goyangmrhappy #fun #vaksin #covid_19 #sehat @ Jakarta, Indonesia  https://t.co/1qSgebel1W",1,1,1,1
587,24778,"tiba2 laki w bilang: â€œyaah vaksin ke-dua langka deh, harus bayar. namanya jg indonesia.â€ amit2 yarooobbðŸ˜­",-1,-1,-1,-1
588,24184,Kalo elit global mau depopulasi kenapa ga kasih racun aja di air minum kita atau produk sehari2 yang kita konsumsi? bukannya itu lebih cepat dan mudah? daripada harus maksa orang suntik vaksin. Apalagi produsen air minum terbesar di Indonesia itu perusahaan asing.,-1,-1,-1,-1
589,21395,Lemes banget gw habis di vaksin Ngapa2in kaga ada,0,-1,0,0
590,23957,Abis vaksin jadi sakit ya dada aku trs tadi pagi muntah:'),0,-1,0,0
591,22525,"Klo di RT daerah rumah w masih gajelas soal vaksin, bsk mau daftar aja Vaksin yg di Summarecon :)",0,-1,0,0
592,21970,Yg habis vaksin sapa yg ngeri gegara meriang sapaðŸ˜£,0,0,0,0
593,24742,2minggu sblm vaksin hidup sehat ah sp tau efeknya berkurang wkwk,1,-1,1,1
594,24135,Yg semangat banget vaksin malah jadi istirahat karna positif ðŸ˜‚ðŸ˜ª,1,-1,1,1
595,21869,vaksin untuk dapat kekebalan tubuh âŽ vaksin untuk dapat sertifikat â˜‘ï¸,0,0,0,0
596,25663,"""Bukannya kemarin sudah vaksin? Kok masih ada yang positif? Lahh opo gunane vaksin?""  Ntar kamu bakal tau, kalau pas mau keluar kota atau keluar pulau diminta sertifikat vaksin. Nah itu salah satu gunanya ðŸ˜†",0,0,0,0
597,23563,Berusaha berpikir. Wong dari maret 2020-jan 2021 vaksin masih sangat minim ðŸ™ƒ,0,-1,0,0
598,25332,"Bangsat pengkhianat negara itu, kerjanya cuma nyinyirin pemerintah dan menghasut rakyat untuk :  -tidak percaya adanya covid-19, -tidak taat prosedur kesehatan -tidak mau terima vaksin... dan setelah korban berjatuhan, ribuan mati, mereka teriak Presiden harus diturunkan.",0,1,0,0
599,21202,"Yang gak mau vaksin yaudah tinggalin aja kenapa, aku yg pengen divaksin sampe sekarang daftar dimana-mana belum ada yg tembus...",1,0,1,1
600,20677,abis vaksin kok teler wkwk,0,-1,0,0
601,22201,"Kok susah banget ya mau vaksin,selalu penuh, kehabisan kuota...daftar online juga kuota penuh...mohon pencerahannya @yusufgunawan @infomalang",0,0,0,0
602,22748,"Nyari nomor antrian vaksin dikotamu susah ga sih? Katanya suruh nyari dikoramil. Ternyata disana cuma nulis nama, nomor, dan alamat. Nunggu nanti di telpon. Lhah aku dapet nomor 2871 dong ðŸ˜‘. Kapan di telponnya pak. Keburu bisa naek haji 3 kali.",0,-1,0,0
603,23645,Enak bgt vaksin di holywings tanpa antri berkerumun panjang udh gitu adem bangetðŸ˜­ begitu sampe lgsg isi form trs diarahin guard nya tiba2 udh selesai vaksin g nyampe 30 menitðŸ˜­,1,1,1,1
604,21919,Kenapa aku habis vaksin efek sampingnya laperan terus ya ðŸ˜­,0,-1,0,0
605,22504,"kantor lama: isi form buat daftar vaksin, sebulan lebih tak kunjung didaftarin itu vaksin  kantor sekarang: pagi ditanya udah vaksin atau blm, siang langsung didaftarin  ya allah aku sayang bgt sama managerku yg skrg",1,1,1,1
606,22479,"vaksin ke dua efeknya enak juga y ngantuk ae bawaanya ngantuk astaga kek nyonya bgn,tdr,bgn,mkn,mndi,tdr gt ae trs",0,-1,0,0
607,23274,"Aku ndengerin dari rumah.. Udah nyerah mencoba mengedukasi mereka.  Sekarang kalo ada yg koar2 ga mau vaksin, aku sementara cuma bisa bilang",0,1,0,0
608,20787,Salah satu cara yg bisa kita lakuin ya ikut vaksin. Jadi jgn pada keras kepala kayak batu.,1,1,1,1
609,23719,gw bukan ga mau divaksin tapi gw ga mau disuntik.  ada ga sih vaksin yg berupa pil gitu bukan yg suntikan ðŸ˜­,0,0,0,0
610,22576,akankah ada vaksin dosis ke 3???,0,0,0,0
611,25458,"Sy keliling Indonesia untuk bekerja bukan untuk piknik, urgensi nya krn sdh tidak ada pekerjaan yg bs dikerjakan di semarang. Syarat perjalanan (vaksin &amp",-1,-1,-1,-1
612,25024,Lagi ngumpulin data orang2 dekat yg udah vaksin yg positip...,-1,-1,-1,-1
613,24467,Bingung sendiri banyak yg belum vaksin padahal rumah jabodetabek.,0,1,0,0
614,20683,"Lagi beli martabak, ada mas mas gendong anaknya nimbrung ke tukang martabak. Keknya si rumahnya daerah situ soale jln kaki. Curhat kalo gbisa pulang ke desanya krn istrinya blm vaksin, dia dg pd nya bilang udh vaksin 2x tp sayang bgt kemana mana ga pake masker!",0,0,0,0
615,23444,"Lagi mantau vaksin di jiexpo kemayoran, antrian 7 jam.. banyak jalur orang dalem dikasih lewat.. babik emang kasian bgt liat orang biasa yg antri dari pagi sampe soree.. mbok ya di bedain gituu pintunya kalo orang dalem..",0,-1,0,0
616,25429,"yaAllah ibu ibu lagi berbincang konspirasi vaksin, mana mamah ak ikutan hmmmm",-1,1,-1,-1
617,22853,"Dilingkungan ku Solok selatan vaksin gratis udah sampai mas, gaada beda, kami kaum buruh sudah divaksin, tambah cari informasinya mas biar ga salah",1,1,1,1
618,20902,Aku gak tau harus mikir bagaimana lagi soal vaksin ini. Terlanjur hilang kepercayaanku.,-1,-1,-1,-1
619,21705,-11fess kakakku i yaaaa hih paranoid parah sama c word tp gapercaya vaksin. Aku mau vaksin aja dilarang larang katanya cuman akal akalan.   Anyel bgt :))))),0,-1,0,0
620,24866,Fyi. Jeda waktu antara Vaksin dan mau donor darah adalah 1 bulan.  (Ibu dokter Tilango dan Ses Tilango quote),0,0,0,0
621,24294,Kasian juga dr terawan mau bikin vaksin nusantara dihalang halangi gitu wkwkwk,0,1,1,1
623,21450,"Pantesan yang udah vaksin banyak yang tetap ketakutan, karena mereka terhubung dengan aplikasi ini dan setiap jam dapat notifikasi.",0,0,0,0
624,25717,"@ganjarpranowo pak gubernur,dimana2 perhatian terpusat pada wabah covid,sampai2 jadwal imunisasi bayi terbengkalai.Mau imunisasi, kata bidan puskesmas tidak ada vaksinnya, jarumnya aja sudah lama gak ada. Anak saya gimana ini gadapat vaksin wajib utk usia",-1,-1,-1,-1
625,23786,Masalah tuduh menuduh vaksin kosong .,-1,-1,-1,-1
626,23289,Vaksinasi diarahkan daerah kumuh yang tidak memiliki akses fasilitas kesehatan.  https://t.co/5gPD22ia0E,0,-1,-1,-1
627,24167,"Nek pemilu ae temenan serius ngadakno, lek vaksin ae ngelolane serampangan ngene. Pemerentah jembot.",-1,-1,-1,-1
628,22226,"3 bulan lagi baru bisa vaksin, mudah2an tar dapet nya moderna atau pfizer",1,1,1,1
629,20569,Yeayyyy tar siang vaksin,1,1,1,1
630,21344,Pemerintah Karawang diharapkan semakin gencar melakukan sosialisasi vaksinasi gotong royong terhadap perusahaan-perusahaan di kawasan industri. Terlebih ledakan kasus Covid-19 saat ini penyumbang terbanyaknya justru dari klaster industsri.   https://t.co/EiePctMnIG  https://t.co/demZvuOEev,0,0,0,0
631,24924,"Orang berangkat kerja sudah pasti insyaallah sehat, karena sudah pasti juga tempat kerjanya mengikuti protokol kesehatan yang baik dan benar. Hanya tunjukkan ID card saja apakah tidak cukup? Karena sekali lagi, tidak semua orang bisa lolos untuk vaksinasi. Sekian, terimakasih.",0,0,0,0
632,22951,Pentingnya Whole of Government dalam tahapan vaksinasi perlu ditingkatkan.,0,0,0,0
633,25158,"Semua kapasitas RS sudah penuh oleh pasien ""covid 19"".. Kalau masyarakat tau kondisi yg sebenarnya, harusnya gak ada lagi yg mau divaksin. Bukan justru jadi terdorong untuk vaksin!  https://t.co/viZBFR8JVY",-1,-1,-1,-1
634,22355,"Emang bener sugesti si,  Aku abis vaksin kok ngerasanya jadi lebih berstamina ðŸ˜‚  https://t.co/8uJ3jxtx15",1,1,1,1
635,21782,"omg alhamdulillah bgt aku msh diberi kesehatan smp saat ini??? di ktr cab bandung 45% positif, trs banyak yg udh jadi alumni covid... bnr2 dag dig dug ser bismillah ikhtiar vaksin rutin minum vit dan olahraga...",1,0,1,1
636,24033,hal paling membagongkan bumil diminta vaksin sama dokter pribadi ://,1,1,1,1
637,22470,"Mau nanya @jrx , apa memang vaksin bikin positif",0,0,0,0
638,24608,"Pandemi semakin menguji keteguhan prinsip. Pertentangan antar golongan sholat di rumah dengan di masjid, pakai masker dengan tidak pakai masker, jaga jarak dengan tidak jaga jarak, pengin vaksin dengan takut vaksin, dan sebagainya. Berbahagialah ia yang disebut 'keras kepala'.",0,0,0,0
639,23365,pasti heran jargon ayo vaksinasi digemakan terus. bisa dibaca  di sini warga yang dikabupaten yang sudah divaksin masih sangat jauh dari kota yang utamanya sangat mudah prosesnya. ketimpangan nasional.   https://t.co/0gQo6aYGNa,-1,-1,-1,-1
640,25902,Belum vaksin aja wis takut duluanðŸ˜,-1,-1,0,-1
641,25812,"Mau vaksin kok ya tumbang duluan, hash",0,0,0,0
642,20951,Info gadai sertif vaksin lurd,0,0,0,0
643,21185,Jadi setelah kita semua vaksin dan diperbolehkan untuk berkerumun kembali. Cafe yg penuh dengan pepohonan akan menjadi idola? Lets see ðŸ˜  https://t.co/m3qI8ditct,0,0,0,0
644,24310,"Akhirnya vaksin juga, bismillah  https://t.co/bIiZAg5TuH",1,1,1,1
645,25235,"Jalanan pada ditutup semua dng alasan menghindari mobilitas warga. Trus warga e disuruh KUMPUL RAME2 di Tambak Sari buat vaksinasi, bukannya disebar ke puskesmas2 setempat yg bisa mengurangi pergerakan warga dan menghindari adanya klaster baru. Jenius. @e100ss",-1,-1,-1,-1
646,22581,Ayo ramaikan vaksinasi covid bersama Kejati Jambi  https://t.co/LvQpz0vbf4,1,1,1,1
647,21991,bismillah besok aku sama nisa mau vaksin pertama. semoga teman-teman yg belum kebagian bisa segera dapat giliran. yg masih isoman dan dalam perawatan segera membaik. dan semoga pandemi ini segera berlalu. aamiin...,1,1,1,1
648,21696,Persiapan mau vaksin ngapain aja ya? Aku besok mau vaksin ðŸ¥º,1,0,0,0
649,23323,"Alumni coronce ga boleh dulu vaksin selama 3 bulan , bhaiqlah ðŸ˜‚ðŸ˜‚ðŸ˜‚",0,0,0,0
650,20820,"Ga bisa nolak vaksin, semua peraturan buat urus sesuatu hrus pakai surat sudah divaksin. sebelum vaksin baru masuk dan semakin bahaya, pikiran ga boleh stress. setelah bingung akhir nya nemu jawaban. .kyaknya ga perlu vaksin ini. . vaksin kena covid + kanker..",-1,-1,-1,-1
651,21796,"Katanya mau ngikut Nabi, Dikasih tau kalau pas pandemi, kata Nabi ga boleh pindah tmpt marah2, pemerintah dzalim mau lockdown. Suruh vaksin katanya haram. Padahal saat mendesak semua yg haram dibolehkan. Vaksin jg dibolehkan ulama2 di dunia. Sbnrnya situ ngikut sapa sih?",0,0,0,0
652,21215,"Ayoo vaksin gaes, khususon warga semarang dan sekitarnya. Jangan takut vaksin yaaaðŸ˜ðŸ˜  https://t.co/fMkfVmgxHb",1,1,1,1
653,24831,"Untuk mempercepat vaksinasi, taun ini pemkab setempat menargetkan 11 ribu wrga menjalani vaksin. Langkah itu diambil guna meningkatkan herd imunity bagi masyaralkat.",1,1,1,1
654,25605,Bahu membahu menyukseskan vaksinasi massal... @shafigh @hendrarprihadi @elshinta_smg @yudhapati88 @dayatia @jiemiardian  https://t.co/fZDZPUi6sH,1,1,1,1
655,24561,Alhamdulillah vaksin pertamaâ¤ï¸â¤ï¸,1,0,0,0
656,24745,"Alhamdulillah, anak-anak dan remaja-remaja Kab. Kendal antusias dan berani ikut vaksinasi. Semoga bisa menjadi motivasi kita semua.    https://t.co/NSsaOBJ84Z",1,1,1,1
